state_county, latitude , longitude 
Oregon_Baker, 44.71600 ,-117.63800 
Oregon_Benton, 44.50714 ,-123.35000 
Oregon_Clackamas, 45.32458 ,-122.40375 
Oregon_Clatsop, 46.03400 ,-123.82200 
Oregon_Columbia, 45.91250 ,-122.99750 
Oregon_Coos, 43.19250 ,-124.14375 
Oregon_Crook, 44.12250 ,-120.38750 
Oregon_Curry, 42.61167 ,-124.23833 
Oregon_Deschutes, 43.99714 ,-121.23857 
Oregon_Douglas, 43.25750 ,-123.36542 
Oregon_Gilliam, 45.51333 ,-120.22333 
Oregon_Grant, 44.50400 ,-119.12000 
Oregon_Harney, 43.13500 ,-118.84125 
Oregon_Hood River, 45.55000 ,-121.68333 
Oregon_Jackson, 42.43400 ,-122.80800 
Oregon_Jefferson, 44.53000 ,-121.17600 
Oregon_Josephine, 42.32700 ,-123.51200 
Oregon_Klamath, 42.53769 ,-121.63846 
Oregon_Lake, 42.58833 ,-120.40667 
Oregon_Lane, 43.99351 ,-123.10027 
Oregon_Lincoln, 44.68235 ,-123.91529 
Oregon_Linn, 44.48167 ,-122.82083 
Oregon_Malheur, 43.83455 ,-117.51636 
Oregon_Marion, 44.94000 ,-122.76208 
Oregon_Morrow, 45.60000 ,-119.61400 
Oregon_Multnomah, 45.52353 ,-122.59412 
Oregon_Polk, 44.92429 ,-123.33571 
Oregon_Sherman, 45.42667 ,-120.71667 
Oregon_Tillamook, 45.39000 ,-123.83500 
Oregon_Umatilla, 45.77000 ,-118.80636 
Oregon_Union, 45.35286 ,-117.95571 
Oregon_Wallowa, 45.47200 ,-117.17800 
Oregon_Wasco, 45.29167 ,-121.12333 
Oregon_Washington, 45.52905 ,-122.97571 
Oregon_Wheeler, 44.77667 ,-119.93333 
Oregon_Yamhill, 45.21800 ,-123.20400 
Pennsylvania_Adams, 39.88500 ,-77.15583 
Pennsylvania_Allegheny, 40.44081 ,-79.94768 
Pennsylvania_Armstrong, 40.82333 ,-79.45867 
Pennsylvania_Beaver, 40.66882 ,-80.31882 
Pennsylvania_Bedford, 40.07524 ,-78.46048 
Pennsylvania_Berks, 40.39263 ,-75.87421 
Pennsylvania_Blair, 40.42917 ,-78.37333 
Pennsylvania_Bradford, 41.78591 ,-76.48818 
Pennsylvania_Bucks, 40.29675 ,-75.05500 
Pennsylvania_Butler, 40.88600 ,-79.92520 
Pennsylvania_Cambria, 40.47382 ,-78.73206 
Pennsylvania_Cameron, 41.41000 ,-78.13667 
Pennsylvania_Carbon, 40.87000 ,-75.77000 
Pennsylvania_Centre, 40.89455 ,-77.74136 
Pennsylvania_Chester, 39.97276 ,-75.71483 
Pennsylvania_Clarion, 41.20412 ,-79.43824 
Pennsylvania_Clearfield, 40.94344 ,-78.43750 
Pennsylvania_Clinton, 41.18500 ,-77.63250 
Pennsylvania_Columbia, 41.04250 ,-76.40000 
Pennsylvania_Crawford, 41.66000 ,-80.11158 
Pennsylvania_Cumberland, 40.16357 ,-77.18214 
Pennsylvania_Dauphin, 40.34818 ,-76.81545 
Pennsylvania_Delaware, 39.91000 ,-75.34684 
Pennsylvania_Elk, 41.39000 ,-78.62364 
Pennsylvania_Erie, 42.05412 ,-80.10824 
Pennsylvania_Fayette, 39.93343 ,-79.60657 
Pennsylvania_Forest, 41.39200 ,-79.21800 
Pennsylvania_Franklin, 39.98800 ,-77.69850 
Pennsylvania_Fulton, 39.96909 ,-78.06909 
Pennsylvania_Greene, 39.84059 ,-80.19294 
Pennsylvania_Huntingdon, 40.35545 ,-78.00773 
Pennsylvania_Indiana, 40.63893 ,-79.07429 
Pennsylvania_Jefferson, 41.04789 ,-79.02579 
Pennsylvania_Juniata, 40.56000 ,-77.34400 
Pennsylvania_Lackawanna, 41.42304 ,-75.62609 
Pennsylvania_Lancaster, 40.03705 ,-76.25045 
Pennsylvania_Lawrence, 40.96417 ,-80.37167 
Pennsylvania_Lebanon, 40.36000 ,-76.39889 
Pennsylvania_Lehigh, 40.60320 ,-75.52680 
Pennsylvania_Luzerne, 41.19452 ,-75.95065 
Pennsylvania_Lycoming, 41.26533 ,-77.00400 
Pennsylvania_McKean, 41.86214 ,-78.52071 
Pennsylvania_Mercer, 41.28294 ,-80.27412 
Pennsylvania_Mifflin, 40.59300 ,-77.61400 
Pennsylvania_Monroe, 41.02125 ,-75.36208 
Pennsylvania_Montgomery, 40.17827 ,-75.30423 
Pennsylvania_Montour, 40.96000 ,-76.61000 
Pennsylvania_Northampton, 40.71944 ,-75.33944 
Pennsylvania_Northumberland, 40.82882 ,-76.68765 
Pennsylvania_Perry, 40.41250 ,-77.19000 
Pennsylvania_Philadelphia, 39.95118 ,-75.15961 
Pennsylvania_Pike, 41.33154 ,-75.02615 
Pennsylvania_Potter, 41.82000 ,-77.89818 
Pennsylvania_Schuylkill, 40.69794 ,-76.25382 
Pennsylvania_Snyder, 40.75667 ,-77.01889 
Pennsylvania_Somerset, 39.98000 ,-79.01692 
Pennsylvania_Sullivan, 41.46714 ,-76.53143 
Pennsylvania_Susquehanna, 41.80714 ,-75.75238 
Pennsylvania_Tioga, 41.82211 ,-77.23421 
Pennsylvania_Union, 40.95750 ,-76.94875 
Pennsylvania_Venango, 41.38364 ,-79.75636 
Pennsylvania_Warren, 41.84077 ,-79.32154 
Pennsylvania_Washington, 40.19152 ,-80.12939 
Pennsylvania_Wayne, 41.62600 ,-75.29650 
Pennsylvania_Westmoreland, 40.29434 ,-79.54736 
Pennsylvania_Wyoming, 41.52500 ,-75.90833 
Pennsylvania_York, 39.92111 ,-76.71000 
Rhode Island_Bristol, 41.70333 ,-71.28000 
Rhode Island_Kent, 41.67750 ,-71.54000 
Rhode Island_Newport, 41.53286 ,-71.26286 
Rhode Island_Providence, 41.86171 ,-71.49771 
Rhode Island_Washington, 41.47200 ,-71.62600 
South Carolina_Abbeville, 34.24000 ,-82.42000 
South Carolina_Aiken, 33.53286 ,-81.69214 
South Carolina_Allendale, 33.02500 ,-81.30000 
South Carolina_Anderson, 34.49909 ,-82.63000 
South Carolina_Bamberg, 33.21750 ,-81.08750 
South Carolina_Barnwell, 33.33333 ,-81.35333 
South Carolina_Beaufort, 32.37769 ,-80.74923 
South Carolina_Berkeley, 33.16833 ,-79.95083 
South Carolina_Calhoun, 33.60500 ,-80.74000 
South Carolina_Charleston, 32.80727 ,-79.99000 
South Carolina_Cherokee, 35.08667 ,-81.60333 
South Carolina_Chester, 34.67167 ,-81.03000 
South Carolina_Chesterfield, 34.67125 ,-80.17625 
South Carolina_Clarendon, 33.74200 ,-80.14600 
South Carolina_Colleton, 32.94125 ,-80.72375 
South Carolina_Darlington, 34.32000 ,-79.94600 
South Carolina_Dillon, 34.37571 ,-79.35571 
South Carolina_Dorchester, 33.09000 ,-80.34750 
South Carolina_Edgefield, 33.71500 ,-81.88000 
South Carolina_Fairfield, 34.35250 ,-81.16250 
South Carolina_Florence, 34.01727 ,-79.74455 
South Carolina_Georgetown, 33.37000 ,-79.23000 
South Carolina_Greenville, 34.85450 ,-82.34500 
South Carolina_Greenwood, 34.14167 ,-82.17667 
South Carolina_Hampton, 32.79000 ,-81.14286 
South Carolina_Horry, 33.85375 ,-78.94375 
South Carolina_Jasper, 32.47800 ,-81.04400 
South Carolina_Kershaw, 34.30667 ,-80.57833 
South Carolina_Lancaster, 34.71000 ,-80.72000 
South Carolina_Laurens, 34.41875 ,-82.00250 
South Carolina_Lee, 34.08000 ,-80.17000 
South Carolina_Lexington, 33.93500 ,-81.21357 
South Carolina_Marion, 34.10000 ,-79.35333 
South Carolina_Marlboro, 34.61800 ,-79.65000 
South Carolina_McCormick, 33.81800 ,-82.27200 
South Carolina_Newberry, 34.27375 ,-81.60750 
South Carolina_Oconee, 34.74700 ,-83.04200 
South Carolina_Orangeburg, 33.43438 ,-80.79938 
South Carolina_Pickens, 34.80667 ,-82.72667 
South Carolina_Richland, 33.99267 ,-80.98133 
South Carolina_Saluda, 33.89667 ,-81.72000 
South Carolina_Spartanburg, 34.92650 ,-81.96200 
South Carolina_Sumter, 33.93000 ,-80.40667 
South Carolina_Union, 34.71500 ,-81.60750 
South Carolina_Williamsburg, 33.62000 ,-79.72750 
South Carolina_York, 34.96417 ,-81.14000 
South Dakota_Aurora, 43.67000 ,-98.54000 
South Dakota_Beadle, 44.41857 ,-98.31571 
South Dakota_Bennett, 43.20000 ,-101.71000 
South Dakota_Bon Homme, 42.98200 ,-97.83200 
South Dakota_Brookings, 44.33167 ,-96.72833 
South Dakota_Brown, 45.55250 ,-98.32667 
South Dakota_Brule, 43.77000 ,-99.15000 
South Dakota_Buffalo, 44.03500 ,-99.19500 
South Dakota_Butte, 44.66250 ,-103.55250 
South Dakota_Campbell, 45.81667 ,-100.14000 
South Dakota_Charles Mix, 43.17600 ,-98.50800 
South Dakota_Clark, 44.82571 ,-97.70143 
South Dakota_Clay, 42.84667 ,-96.95000 
South Dakota_Codington, 45.00400 ,-97.26800 
South Dakota_Corson, 45.86714 ,-101.26143 
South Dakota_Custer, 43.69250 ,-103.32500 
South Dakota_Davison, 43.66000 ,-98.09000 
South Dakota_Day, 45.40714 ,-97.59429 
South Dakota_Deuel, 44.70000 ,-96.62833 
South Dakota_Dewey, 45.29833 ,-101.02167 
South Dakota_Douglas, 43.37000 ,-98.41000 
South Dakota_Edmunds, 45.47750 ,-99.36750 
South Dakota_Fall River, 43.32500 ,-103.44750 
South Dakota_Faulk, 45.06800 ,-99.16800 
South Dakota_Grant, 45.14000 ,-96.69875 
South Dakota_Gregory, 43.12167 ,-99.13167 
South Dakota_Haakon, 44.19000 ,-101.49667 
South Dakota_Hamlin, 44.64000 ,-97.19500 
South Dakota_Hand, 44.61000 ,-99.05000 
South Dakota_Hanson, 43.65667 ,-97.73667 
South Dakota_Harding, 45.65200 ,-103.40600 
South Dakota_Hughes, 44.46667 ,-100.01000 
South Dakota_Hutchinson, 43.31667 ,-97.76500 
South Dakota_Hyde, 44.42667 ,-99.49000 
South Dakota_Jackson, 43.68200 ,-101.58000 
South Dakota_Jerauld, 44.13000 ,-98.46500 
South Dakota_Jones, 43.89333 ,-100.71000 
South Dakota_Kingsbury, 44.36000 ,-97.43667 
South Dakota_Lake, 44.03000 ,-97.07143 
South Dakota_Lawrence, 44.40333 ,-103.70000 
South Dakota_Lincoln, 43.34000 ,-96.67625 
South Dakota_Lyman, 43.91000 ,-99.79333 
South Dakota_Marshall, 45.71667 ,-97.59833 
South Dakota_McCook, 43.65600 ,-97.38600 
South Dakota_McPherson, 45.75000 ,-99.26667 
South Dakota_Meade, 44.53000 ,-102.78100 
South Dakota_Mellette, 43.50333 ,-100.80667 
South Dakota_Miner, 44.01250 ,-97.62750 
South Dakota_Minnehaha, 43.62000 ,-96.72529 
South Dakota_Moody, 43.97750 ,-96.67500 
South Dakota_Pennington, 44.00308 ,-102.88308 
South Dakota_Perkins, 45.66200 ,-102.45600 
South Dakota_Potter, 45.12500 ,-99.77250 
South Dakota_Roberts, 45.56889 ,-96.95222 
South Dakota_Sanborn, 43.98000 ,-98.11000 
South Dakota_Shannon, 43.19167 ,-102.37167 
South Dakota_Spink, 44.98222 ,-98.34889 
South Dakota_Stanley, 44.36500 ,-100.69500 
South Dakota_Sully, 44.76500 ,-100.06500 
South Dakota_Todd, 43.25333 ,-100.86333 
South Dakota_Tripp, 43.40333 ,-99.78667 
South Dakota_Turner, 43.30750 ,-97.08625 
South Dakota_Union, 42.78000 ,-96.62800 
South Dakota_Walworth, 45.51750 ,-100.15250 
South Dakota_Yankton, 42.96000 ,-97.32000 
South Dakota_Ziebach, 45.04000 ,-101.60000 
Tennessee_Anderson, 36.12500 ,-84.15833 
Tennessee_Bedford, 35.53400 ,-86.39200 
Tennessee_Benton, 36.07250 ,-88.06000 
Tennessee_Bledsoe, 35.60000 ,-85.19000 
Tennessee_Blount, 35.73400 ,-83.94700 
Tennessee_Bradley, 35.17400 ,-84.86400 
Tennessee_Campbell, 36.43000 ,-84.16000 
Tennessee_Cannon, 35.81667 ,-86.08667 
Tennessee_Carroll, 35.96000 ,-88.44545 
Tennessee_Carter, 36.28750 ,-82.19000 
Tennessee_Cheatham, 36.24000 ,-87.07000 
Tennessee_Chester, 35.47000 ,-88.54500 
Tennessee_Claiborne, 36.50667 ,-83.68833 
Tennessee_Clay, 36.56500 ,-85.59000 
Tennessee_Cocke, 35.92167 ,-83.14500 
Tennessee_Coffee, 35.44000 ,-86.11400 
Tennessee_Crockett, 35.79250 ,-89.10250 
Tennessee_Cumberland, 35.94000 ,-85.00000 
Tennessee_Davidson, 36.18061 ,-86.76485 
Tennessee_De Kalb, 36.00750 ,-85.94250 
Tennessee_Decatur, 35.61500 ,-88.08750 
Tennessee_Dickson, 36.15500 ,-87.34500 
Tennessee_Dyer, 36.07800 ,-89.38000 
Tennessee_Fayette, 35.14000 ,-89.43200 
Tennessee_Fentress, 36.30600 ,-84.97600 
Tennessee_Franklin, 35.15375 ,-86.07875 
Tennessee_Gibson, 35.99375 ,-88.89375 
Tennessee_Giles, 35.12500 ,-87.03000 
Tennessee_Grainger, 36.27500 ,-83.52500 
Tennessee_Greene, 36.20429 ,-82.78429 
Tennessee_Grundy, 35.35429 ,-85.70429 
Tennessee_Hamblen, 36.22000 ,-83.26000 
Tennessee_Hamilton, 35.10889 ,-85.21370 
Tennessee_Hancock, 36.55000 ,-83.12500 
Tennessee_Hardeman, 35.18000 ,-89.02250 
Tennessee_Hardin, 35.21857 ,-88.25714 
Tennessee_Hawkins, 36.43571 ,-82.94000 
Tennessee_Haywood, 35.52500 ,-89.32500 
Tennessee_Henderson, 35.58571 ,-88.33857 
Tennessee_Henry, 36.30857 ,-88.30143 
Tennessee_Hickman, 35.83857 ,-87.41000 
Tennessee_Houston, 36.31333 ,-87.78333 
Tennessee_Humphreys, 36.03500 ,-87.78000 
Tennessee_Jackson, 36.33250 ,-85.68750 
Tennessee_Jefferson, 36.07400 ,-83.48200 
Tennessee_Johnson, 36.43600 ,-81.84400 
Tennessee_Knox, 35.97909 ,-83.93955 
Tennessee_Lake, 36.31500 ,-89.47500 
Tennessee_Lauderdale, 35.78000 ,-89.47500 
Tennessee_Lawrence, 35.17500 ,-87.37375 
Tennessee_Lewis, 35.55000 ,-87.55000 
Tennessee_Lincoln, 35.12778 ,-86.57111 
Tennessee_Loudon, 35.73000 ,-84.29200 
Tennessee_Macon, 36.52500 ,-85.94000 
Tennessee_Madison, 35.56875 ,-88.83125 
Tennessee_Marion, 35.11286 ,-85.60429 
Tennessee_Marshall, 35.45250 ,-86.75500 
Tennessee_Maury, 35.62000 ,-87.12571 
Tennessee_McMinn, 35.39667 ,-84.59500 
Tennessee_McNairy, 35.16900 ,-88.53400 
Tennessee_Meigs, 35.49333 ,-84.78667 
Tennessee_Monroe, 35.51750 ,-84.33250 
Tennessee_Montgomery, 36.47429 ,-87.39857 
Tennessee_Moore, 35.28000 ,-86.35000 
Tennessee_Morgan, 36.11833 ,-84.60667 
Tennessee_Obion, 36.36333 ,-89.10167 
Tennessee_Overton, 36.37500 ,-85.27000 
Tennessee_Perry, 35.68000 ,-87.81500 
Tennessee_Pickett, 36.56500 ,-85.04000 
Tennessee_Polk, 35.12375 ,-84.52625 
Tennessee_Putnam, 36.13400 ,-85.52600 
Tennessee_Rhea, 35.58200 ,-84.94600 
Tennessee_Roane, 35.89000 ,-84.58000 
Tennessee_Robertson, 36.52000 ,-86.82000 
Tennessee_Rutherford, 35.85167 ,-86.40250 
Tennessee_Scott, 36.44400 ,-84.51400 
Tennessee_Sequatchie, 35.37000 ,-85.38000 
Tennessee_Sevier, 35.85500 ,-83.59500 
Tennessee_Shelby, 35.11405 ,-89.94459 
Tennessee_Smith, 36.20200 ,-85.90300 
Tennessee_Stewart, 36.50800 ,-87.73600 
Tennessee_Sullivan, 36.50875 ,-82.41500 
Tennessee_Sumner, 36.45143 ,-86.42857 
Tennessee_Tipton, 35.47571 ,-89.74143 
Tennessee_Trousdale, 36.39500 ,-86.09500 
Tennessee_Unicoi, 36.11333 ,-82.44000 
Tennessee_Union, 36.26000 ,-83.78000 
Tennessee_Van Buren, 35.74000 ,-85.45000 
Tennessee_Warren, 35.66333 ,-85.76000 
Tennessee_Washington, 36.30714 ,-82.47714 
Tennessee_Wayne, 35.17500 ,-87.79167 
Tennessee_Weakley, 36.29714 ,-88.71571 
Tennessee_White, 35.86500 ,-85.53500 
Tennessee_Williamson, 35.90111 ,-86.82889 
Tennessee_Wilson, 36.17250 ,-86.32250 
Texas_Anderson, 31.83000 ,-95.67000 
Texas_Andrews, 32.32000 ,-102.54000 
Texas_Angelina, 31.28000 ,-94.67667 
Texas_Aransas, 28.04000 ,-97.05000 
Texas_Archer, 33.67333 ,-98.52000 
Texas_Armstrong, 34.94500 ,-101.45000 
Texas_Atascosa, 28.96625 ,-98.56625 
Texas_Austin, 29.87000 ,-96.31333 
Texas_Bailey, 33.94750 ,-102.75750 
Texas_Bandera, 29.71800 ,-99.21600 
Texas_Bastrop, 30.12000 ,-97.29250 
Texas_Baylor, 33.59000 ,-99.25000 
Texas_Bee, 28.26000 ,-97.71667 
Texas_Bell, 31.03313 ,-97.49188 
Texas_Bexar, 29.45013 ,-98.49280 
Texas_Blanco, 30.25250 ,-98.42500 
Texas_Borden, 32.77000 ,-101.45000 
Texas_Bosque, 31.90875 ,-97.66375 
Texas_Bowie, 33.42750 ,-94.30000 
Texas_Brazoria, 29.24250 ,-95.44813 
Texas_Brazos, 30.64286 ,-96.34571 
Texas_Brewster, 29.84000 ,-103.64000 
Texas_Briscoe, 34.41500 ,-101.17500 
Texas_Brooks, 27.07500 ,-98.13500 
Texas_Brown, 31.74000 ,-98.94714 
Texas_Burleson, 30.43000 ,-96.61500 
Texas_Burnet, 30.73250 ,-98.11250 
Texas_Caldwell, 29.82800 ,-97.70200 
Texas_Calhoun, 28.51000 ,-96.66500 
Texas_Callahan, 32.30333 ,-99.34667 
Texas_Cameron, 26.11385 ,-97.54769 
Texas_Camp, 32.97500 ,-95.03000 
Texas_Carson, 35.38500 ,-101.20500 
Texas_Cass, 33.09889 ,-94.33889 
Texas_Castro, 34.55000 ,-102.25750 
Texas_Chambers, 29.81200 ,-94.63600 
Texas_Cherokee, 31.92333 ,-95.14667 
Texas_Childress, 34.40000 ,-100.31500 
Texas_Clay, 33.88000 ,-98.15500 
Texas_Cochran, 33.72000 ,-102.75000 
Texas_Coke, 31.94667 ,-100.48333 
Texas_Coleman, 31.77800 ,-99.49000 
Texas_Collin, 33.10308 ,-96.64231 
Texas_Collingsworth, 34.83667 ,-100.21000 
Texas_Colorado, 29.65500 ,-96.50750 
Texas_Comal, 29.75286 ,-98.29857 
Texas_Comanche, 31.94000 ,-98.57500 
Texas_Concho, 31.37500 ,-99.89750 
Texas_Cooke, 33.56000 ,-97.27333 
Texas_Coryell, 31.36714 ,-97.80429 
Texas_Cottle, 34.11500 ,-100.37000 
Texas_Crane, 31.23000 ,-102.37000 
Texas_Crockett, 30.70000 ,-101.20000 
Texas_Crosby, 33.66000 ,-101.38000 
Texas_Culberson, 31.74000 ,-105.08000 
Texas_Dallam, 36.21500 ,-102.76000 
Texas_Dallas, 32.79225 ,-96.76640 
Texas_Dawson, 32.72667 ,-101.93000 
Texas_De Witt, 29.02200 ,-97.43000 
Texas_Deaf Smith, 34.82000 ,-102.39000 
Texas_Delta, 33.41000 ,-95.73400 
Texas_Denton, 33.12538 ,-97.07115 
Texas_Dickens, 33.65500 ,-100.86250 
Texas_Dimmit, 28.50667 ,-99.72667 
Texas_Donley, 34.89667 ,-100.77000 
Texas_Duval, 27.60750 ,-98.41500 
Texas_Eastland, 32.30000 ,-98.78143 
Texas_Ector, 31.88750 ,-102.39125 
Texas_Edwards, 29.85500 ,-100.12000 
Texas_El Paso, 31.82310 ,-106.41828 
Texas_Ellis, 32.36000 ,-96.83182 
Texas_Erath, 32.21333 ,-98.18667 
Texas_Falls, 31.24000 ,-97.00833 
Texas_Fannin, 33.57417 ,-96.12917 
Texas_Fayette, 29.88444 ,-96.85556 
Texas_Fisher, 32.77500 ,-100.32500 
Texas_Floyd, 34.05000 ,-101.38500 
Texas_Foard, 33.98000 ,-99.72000 
Texas_Fort Bend, 29.59200 ,-95.69267 
Texas_Franklin, 33.08500 ,-95.21500 
Texas_Freestone, 31.69400 ,-96.29200 
Texas_Frio, 28.91000 ,-99.03000 
Texas_Gaines, 32.85667 ,-102.54333 
Texas_Galveston, 29.41000 ,-94.94600 
Texas_Garza, 33.11500 ,-101.29000 
Texas_Gillespie, 30.32800 ,-98.93000 
Texas_Glasscock, 31.87000 ,-101.48000 
Texas_Goliad, 28.66000 ,-97.39000 
Texas_Gonzales, 29.44375 ,-97.55375 
Texas_Gray, 35.38500 ,-100.78000 
Texas_Grayson, 33.61200 ,-96.67667 
Texas_Gregg, 32.50000 ,-94.80625 
Texas_Grimes, 30.54000 ,-95.96667 
Texas_Guadalupe, 29.58333 ,-98.07333 
Texas_Hale, 33.98750 ,-101.74750 
Texas_Hall, 34.59333 ,-100.70667 
Texas_Hamilton, 31.81500 ,-98.15500 
Texas_Hansford, 36.16667 ,-101.35667 
Texas_Hardeman, 34.27000 ,-99.62500 
Texas_Hardin, 30.27000 ,-94.36833 
Texas_Harris, 29.78471 ,-95.36382 
Texas_Harrison, 32.55167 ,-94.33167 
Texas_Hartley, 35.78000 ,-102.36000 
Texas_Haskell, 33.25333 ,-99.81167 
Texas_Hays, 30.07000 ,-97.93857 
Texas_Hemphill, 35.91000 ,-100.38000 
Texas_Henderson, 32.24455 ,-95.87091 
Texas_Hidalgo, 26.24810 ,-98.21143 
Texas_Hill, 31.96077 ,-97.06769 
Texas_Hockley, 33.65000 ,-102.30750 
Texas_Hood, 32.46200 ,-97.83200 
Texas_Hopkins, 33.14625 ,-95.53000 
Texas_Houston, 31.31750 ,-95.38750 
Texas_Howard, 32.31000 ,-101.47000 
Texas_Hudspeth, 31.51000 ,-105.71000 
Texas_Hunt, 33.13222 ,-96.06556 
Texas_Hutchinson, 35.70333 ,-101.47667 
Texas_Irion, 31.19000 ,-100.99500 
Texas_Jack, 33.17500 ,-98.24250 
Texas_Jackson, 28.94000 ,-96.53000 
Texas_Jasper, 30.77500 ,-93.95250 
Texas_Jeff Davis, 30.58500 ,-104.19500 
Texas_Jefferson, 29.99267 ,-94.06667 
Texas_Jim Hogg, 27.09500 ,-98.78000 
Texas_Jim Wells, 27.68333 ,-98.03667 
Texas_Johnson, 32.38200 ,-97.32000 
Texas_Jones, 32.81667 ,-99.79833 
Texas_Karnes, 28.94857 ,-97.85857 
Texas_Kaufman, 32.60714 ,-96.32857 
Texas_Kendall, 29.88500 ,-98.68000 
Texas_Kent, 33.30500 ,-100.61500 
Texas_Kerr, 30.05200 ,-99.21600 
Texas_Kimble, 30.49250 ,-99.84250 
Texas_Kinney, 29.31000 ,-100.41000 
Texas_Kleberg, 27.39000 ,-97.83500 
Texas_Knox, 33.47250 ,-99.68500 
Texas_La Salle, 28.44000 ,-99.02000 
Texas_Lamar, 33.65455 ,-95.54909 
Texas_Lamb, 34.09143 ,-102.33000 
Texas_Lampasas, 31.11333 ,-98.19000 
Texas_Lavaca, 29.43250 ,-97.09750 
Texas_Lee, 30.29600 ,-96.89200 
Texas_Leon, 31.29429 ,-96.04857 
Texas_Liberty, 30.11600 ,-94.79600 
Texas_Limestone, 31.55000 ,-96.60500 
Texas_Lipscomb, 36.30750 ,-100.24250 
Texas_Live Oak, 28.36600 ,-98.09800 
Texas_Llano, 30.75125 ,-98.51375 
Texas_Lubbock, 33.56773 ,-101.85273 
Texas_Lynn, 33.15667 ,-101.77667 
Texas_Madison, 30.96667 ,-95.91000 
Texas_Marion, 32.82500 ,-94.44500 
Texas_Martin, 32.24667 ,-101.88333 
Texas_Mason, 30.82750 ,-99.10250 
Texas_Matagorda, 28.94200 ,-95.97800 
Texas_Maverick, 28.82500 ,-100.56000 
Texas_McCulloch, 31.21000 ,-99.38833 
Texas_McLennan, 31.53500 ,-97.17545 
Texas_McMullen, 28.45500 ,-98.44500 
Texas_Medina, 29.30889 ,-98.98111 
Texas_Menard, 30.87000 ,-99.78667 
Texas_Midland, 32.02000 ,-102.10000 
Texas_Milam, 30.77167 ,-97.00000 
Texas_Mills, 31.56333 ,-98.57667 
Texas_Mitchell, 32.38000 ,-100.85667 
Texas_Montague, 33.64000 ,-97.73143 
Texas_Montgomery, 30.24667 ,-95.47333 
Texas_Moore, 35.83333 ,-101.91333 
Texas_Morris, 33.04333 ,-94.72000 
Texas_Motley, 34.04000 ,-100.88333 
Texas_Nacogdoches, 31.61750 ,-94.61250 
Texas_Navarro, 32.07750 ,-96.50750 
Texas_Newton, 30.82400 ,-93.74600 
Texas_Nolan, 32.29600 ,-100.38800 
Texas_Nueces, 27.79133 ,-97.41833 
Texas_Ochiltree, 36.39000 ,-100.80000 
Texas_Oldham, 35.24000 ,-102.44000 
Texas_Orange, 30.08500 ,-93.83750 
Texas_Palo Pinto, 32.67143 ,-98.29143 
Texas_Panola, 32.13000 ,-94.33200 
Texas_Parker, 32.83000 ,-97.77100 
Texas_Parmer, 34.51000 ,-102.83000 
Texas_Pecos, 30.89000 ,-102.88000 
Texas_Polk, 30.80200 ,-94.94400 
Texas_Potter, 35.20000 ,-101.81000 
Texas_Presidio, 29.93500 ,-104.19000 
Texas_Rains, 32.90000 ,-95.81500 
Texas_Randall, 35.10286 ,-101.83143 
Texas_Reagan, 31.19000 ,-101.45000 
Texas_Real, 29.67000 ,-99.83333 
Texas_Red River, 33.61333 ,-95.05667 
Texas_Reeves, 31.19000 ,-103.62000 
Texas_Refugio, 28.26250 ,-97.17000 
Texas_Roberts, 35.69000 ,-100.64000 
Texas_Robertson, 31.00500 ,-96.60250 
Texas_Rockwall, 32.93667 ,-96.41000 
Texas_Runnels, 31.80833 ,-100.05500 
Texas_Rusk, 32.12167 ,-94.76500 
Texas_Sabine, 31.35000 ,-93.92000 
Texas_San Augustine, 31.41000 ,-94.18500 
Texas_San Jacinto, 30.58400 ,-95.14800 
Texas_San Patricio, 27.95429 ,-97.42143 
Texas_San Saba, 31.14667 ,-98.78667 
Texas_Schleicher, 30.86000 ,-100.59000 
Texas_Scurry, 32.70500 ,-100.95500 
Texas_Shackelford, 32.63000 ,-99.22500 
Texas_Shelby, 31.85800 ,-94.16000 
Texas_Sherman, 36.33000 ,-102.07000 
Texas_Smith, 32.32214 ,-95.28000 
Texas_Somervell, 32.26333 ,-97.69667 
Texas_Starr, 26.57600 ,-98.62800 
Texas_Stephens, 32.71500 ,-98.77500 
Texas_Sterling, 31.83000 ,-100.98000 
Texas_Stonewall, 33.12500 ,-100.13500 
Texas_Sutton, 30.57000 ,-100.64000 
Texas_Swisher, 34.44500 ,-101.75500 
Texas_Tarrant, 32.76016 ,-97.24333 
Texas_Taylor, 32.37308 ,-99.82077 
Texas_Terrell, 30.05000 ,-102.12000 
Texas_Terry, 33.22667 ,-102.34667 
Texas_Throckmorton, 33.09500 ,-99.11000 
Texas_Titus, 33.23333 ,-94.97667 
Texas_Tom Green, 31.41300 ,-100.39300 
Texas_Travis, 30.27340 ,-97.74360 
Texas_Trinity, 31.13200 ,-95.11800 
Texas_Tyler, 30.73143 ,-94.36571 
Texas_Upshur, 32.70600 ,-94.87200 
Texas_Upton, 31.38000 ,-102.02000 
Texas_Uvalde, 29.39000 ,-99.62600 
Texas_Val Verde, 29.46667 ,-100.94333 
Texas_Van Zandt, 32.60143 ,-95.79143 
Texas_Victoria, 28.83250 ,-96.93250 
Texas_Walker, 30.65000 ,-95.52000 
Texas_Waller, 29.93500 ,-96.01500 
Texas_Ward, 31.63000 ,-103.06000 
Texas_Washington, 30.21000 ,-96.35250 
Texas_Webb, 27.50000 ,-99.31000 
